BTM.topic,Relevance.rank,Term,Probability,Relevance
179,7,pacific,0.007,-1.878
179,8,united,0.008,-1.88
179,9,machinery,0.005,-1.881
179,10,steel,0.006,-1.974
179,11,marine,0.006,-2.002
179,12,handling,0.002,-2.003
179,13,sales,0.007,-2.006
179,14,services,0.009,-2.032
179,15,precision,0.005,-2.065
179,16,service,0.007,-2.099
179,17,auto,0.006,-2.136
179,18,supply,0.006,-2.142
179,19,tool,0.005,-2.178
179,20,industrial,0.004,-2.186
179,21,states,0.002,-2.21
179,22,advanced,0.004,-2.215
179,23,parts,0.005,-2.246
179,24,specialties,0.003,-2.248
179,25,air,0.007,-2.255
179,26,systems,0.007,-2.256
179,27,battery,0.003,-2.256
179,28,metal,0.005,-2.262
179,29,recycling,0.002,-2.276
179,30,mid,0.003,-2.367
180,1,en,0.028,-0.557
180,2,nov,0.009,-0.892
180,3,uti,0.004,-0.92
180,4,mas,0.009,-0.957
180,5,sultan,0.003,-1.01
180,6,que,0.009,-1.027
180,7,tess,0.005,-1.146
180,8,cre,0.005,-1.193
180,9,un,0.01,-1.199
180,10,jin,0.006,-1.213
180,11,kes,0.004,-1.223
180,12,tte,0.003,-1.226
180,13,aro,0.004,-1.244
180,14,de,0.017,-1.301
180,15,pio,0.003,-1.357
180,16,anim,0.003,-1.357
180,17,ich,0.004,-1.38
180,18,ote,0.003,-1.4
180,19,ts,0.007,-1.403
180,20,es,0.009,-1.403
180,21,in,0.027,-1.409
180,22,or,0.016,-1.412
180,23,pau,0.002,-1.415
180,24,part,0.006,-1.416
180,25,kan,0.005,-1.451
180,26,risk,0.006,-1.454
180,27,qui,0.004,-1.528
180,28,stein,0.005,-1.567
180,29,kira,0.002,-1.591
180,30,tics,0.003,-1.592
181,1,2,0.109,0.223
181,2,1,0.066,-0.108
181,3,nd,0.017,-0.628
181,4,one,0.025,-0.895
181,5,stop,0.013,-0.9
181,6,scene,0.01,-0.937
181,7,ww,0.011,-0.995
181,8,crime,0.008,-1.002
181,9,3,0.023,-1.084
181,10,act,0.009,-1.267
181,11,codes,0.004,-1.277
181,12,class,0.009,-1.282
181,13,cheat,0.004,-1.29
181,14,addicted,0.003,-1.392
181,15,world,0.021,-1.432
181,16,day,0.011,-1.487
181,17,mk,0.006,-1.532
181,18,ps,0.007,-1.548
181,19,sims,0.004,-1.572
181,20,click,0.006,-1.604
181,21,war,0.008,-1.615
181,22,source,0.009,-1.713
181,23,net,0.014,-1.714
181,24,800,0.003,-1.715
181,25,mr,0.007,-1.742
181,26,cad,0.006,-1.792
181,27,hr,0.005,-1.842
181,28,wiki,0.004,-1.858
181,29,mrs,0.003,-1.86
181,30,sms,0.003,-1.866
182,1,ground,0.026,-0.007
182,2,coffee,0.038,-0.031
182,3,common,0.017,-0.235
182,4,tea,0.025,-0.271
182,5,higher,0.012,-0.31
182,6,groom,0.008,-0.408
182,7,putt,0.007,-0.408
182,8,sense,0.015,-0.586
182,9,and,0.068,-0.603
182,10,roasters,0.005,-0.804
182,11,kona,0.008,-0.83
182,12,bride,0.009,-0.874
182,13,middle,0.007,-0.977
182,14,green,0.021,-0.982
182,15,beans,0.006,-0.99
182,16,punch,0.006,-1
182,17,ed,0.015,-1.049
182,18,gc,0.013,-1.055
182,19,drunk,0.004,-1.154
182,20,burial,0.004,-1.154
182,21,katy,0.005,-1.163
182,22,fork,0.005,-1.201
182,23,tips,0.01,-1.207
182,24,macmillan,0.003,-1.217
182,25,pid,0.003,-1.217
182,26,boston,0.011,-1.272
182,27,salt,0.007,-1.279
182,28,abb,0.003,-1.29
182,29,boats,0.009,-1.293
182,30,reform,0.004,-1.349
183,1,small,0.055,0.515
183,2,ber,0.018,-0.176
183,3,biz,0.028,-0.325
183,4,friars,0.005,-0.731
183,5,sy,0.01,-0.76
183,6,business,0.024,-0.762
183,7,dharma,0.009,-0.796
183,8,franciscan,0.006,-0.825
183,9,wonders,0.007,-0.874
183,10,tor,0.007,-0.897
183,11,documentary,0.005,-0.933
183,12,punk,0.008,-0.939
183,13,world,0.031,-1.029
183,14,pala,0.004,-1.049
183,15,films,0.011,-1.156
183,16,yell,0.003,-1.189
183,17,rebel,0.005,-1.2
183,18,tm,0.009,-1.209
183,19,kara,0.005,-1.265
183,20,stomp,0.003,-1.269
183,21,ccf,0.003,-1.269
183,22,cards,0.01,-1.311
183,23,alfa,0.005,-1.315
183,24,dolphins,0.004,-1.326
183,25,glad,0.003,-1.354
183,26,romeo,0.003,-1.354
183,27,tristate,0.005,-1.356
183,28,anta,0.002,-1.358
183,29,otter,0.004,-1.396
183,30,psy,0.004,-1.4
184,1,world,0.096,0.1
184,2,cup,0.021,-0.258
184,3,class,0.019,-0.523
184,4,wide,0.012,-0.606
184,5,indoor,0.009,-0.659
184,6,shoes,0.014,-0.721
184,7,academy,0.023,-0.831
184,8,championships,0.004,-1.003
184,9,trance,0.004,-1.179
184,10,around,0.006,-1.216
184,11,betting,0.004,-1.231
184,12,reggae,0.004,-1.241
184,13,cricket,0.01,-1.295
184,14,2006,0.003,-1.301
184,15,dance,0.016,-1.302
184,16,africa,0.007,-1.385
184,17,snowboard,0.003,-1.412
184,18,vedanta,0.003,-1.436
184,19,kite,0.006,-1.441
184,20,awards,0.007,-1.49
184,21,images,0.009,-1.497
184,22,range,0.005,-1.555
184,23,extreme,0.006,-1.558
184,24,empty,0.003,-1.578
184,25,soccer,0.014,-1.588
184,26,bse,0.002,-1.602
184,27,running,0.005,-1.612
184,28,floating,0.002,-1.619
184,29,australia,0.007,-1.623
184,30,nds,0.002,-1.628
185,1,tess,0.013,-0.164
185,2,mats,0.015,-0.263
185,3,eu,0.02,-0.272
185,4,nics,0.01,-0.4
185,5,korn,0.008,-0.523
185,6,chickens,0.005,-0.602
185,7,tix,0.009,-0.622
185,8,po,0.013,-0.722
185,9,ot,0.01,-0.756
185,10,quo,0.006,-0.784
185,11,couch,0.006,-0.787
185,12,ist,0.009,-0.789
185,13,il,0.017,-0.802
185,14,es,0.016,-0.861
185,15,sca,0.008,-0.868
185,16,graph,0.009,-0.919
185,17,japan,0.01,-0.955
185,18,kettle,0.006,-1.02
185,19,ein,0.004,-1.064
185,20,prim,0.004,-1.064
185,21,backyard,0.006,-1.072
185,22,bra,0.008,-1.072
185,23,aqua,0.012,-1.122
185,24,logo,0.008,-1.141
185,25,brook,0.009,-1.155
185,26,clarke,0.006,-1.163
185,27,coco,0.005,-1.185
185,28,verb,0.003,-1.186
